"Community","ModelSeropos","CILow","CIHigh","Month_num"
"Dartmouth",0.506311759263061,0.040065627706826,1.49521176337656,8
"Dedham",0.650983933180012,0.0611749436813072,1.87128988412189,8
"Deerfield",0.95233196515094,0.060138547949565,3.51625882860716,8
"Dennis",1.01828247615897,0.0648168249655763,3.40379003591933,8
"Dighton",1.49126467252933,0.077030531295268,5.38663750094656,8
"Douglas",1.17483229438531,0.0603788896241606,3.95355192403585,8
"Dover",0.916240882277379,0.0530916042094079,3.08347549571859,8
"Dracut",0.543184886505065,0.0443352958110881,1.6744487261751,8
"Dudley",0.741582987500435,0.0557139757493903,2.4194306371884,8
"Dunstable",1.1517070572074,0.0538787579120228,4.4409183224039,8
"Duxbury",0.672581148122073,0.0504559178102673,2.19778968726124,8
"East Bridgewater",0.670691738531504,0.0515413723218649,2.22416731218899,8
"East Brookfield",1.08430455393696,0.0541690162836201,3.95776782800256,8
"East Longmeadow",0.599653456248539,0.0480943810581355,1.9104116705417,8
"Eastham",1.07796067139872,0.0537814607381021,3.99324844229734,8
"Easthampton",1.00813647098589,0.0586638071112473,3.26492414895129,8
"Easton",0.753762707766032,0.0527671288437365,2.43942623153582,8
"Edgartown",1.68535418975061,0.0838346887237953,5.61958353694964,8
"Egremont",1.2961590088513,0.0563471191105955,4.50241210022477,8
"Erving",1.23604933492561,0.0619339416766154,4.56993459120735,8
"Essex",0.93180904878959,0.0651802480947486,3.23939105837458,8
"Everett",5.62845669629229,2.91458512310601,9.19189262482085,8
"Fairhaven",1.71942783295341,0.102187645521463,5.2195982120442,8
"Fall River",1.0772155130626,0.252820848620466,2.25485852792926,8
"Falmouth",0.770943643516969,0.0628233837066219,2.37014437121739,8
"Fitchburg",1.94624199709699,0.42466229657816,4.14158875972036,8
"Florida",1.20981370514064,0.0608794138011286,4.44080298581675,8
"Foxborough",0.550524660821326,0.0448099213453847,1.71842880062312,8
"Framingham",3.14364836973364,1.5705592625472,5.24112135114445,8
"Franklin",0.884342407648099,0.0686297544030308,2.66224917872289,8
"Freetown",0.730388974008536,0.0434397284681417,2.52967663366456,8
"Gardner",0.638055881212841,0.0471571382561397,1.98888138300683,8
"Georgetown",0.836015124489279,0.0599718161508465,2.87152211845797,8
"Gill",1.10134582853892,0.0541446379952885,4.25310674683653,8
"Gloucester",0.455879087389527,0.036621445913326,1.43203719317729,8
"Goshen",1.14409582981087,0.058998578321382,4.18684423394796,8
"Grafton",0.882385179570831,0.0667567470959143,2.84381578655752,8
"Granby",2.98138523522813,0.141330185966481,9.28392946603719,8
"Granville",1.07927145787432,0.0562650822802817,4.15880570162759,8
"Great Barrington",1.1781271684201,0.0567655084552214,4.54979964835187,8
"Greenfield",0.571977052310517,0.0430638791462105,1.86362538404904,8
"Groton",0.702029919148144,0.054300446639058,2.43150333028903,8
"Groveland",0.888777056799376,0.0487351438574042,3.07115720042222,8
"Hadley",0.902618029753499,0.0562126870871641,2.986407407089,8
"Halifax",0.779308679535302,0.0486493700052067,2.78122442320493,8
"Hamilton",0.819892929290223,0.0537639484455986,2.6941907026044,8
"Hampden",0.953122466829552,0.0547489316735861,3.44052743698604,8
"Hanover",0.656289798960727,0.0447188123337346,2.13860828052785,8
"Hanson",2.42634046956678,0.139548489739751,7.84052884844937,8
"Hardwick",1.15713385928891,0.0525969079189177,3.96822055398017,8
"Harvard",0.834743282727228,0.0478908615193789,2.89141809744015,8
"Harwich",1.1757895613421,0.0579520910982026,4.35659263127034,8
"Hatfield",1.12880084371437,0.0561344022972835,4.20501428033472,8
"Haverhill",1.1464136273627,0.121521626288667,2.82620319715948,8
"Heath",1.36011432733196,0.0583181347074942,4.87584484246188,8
"Hingham",1.15322517313239,0.0845063025753183,3.48172088954666,8
"Hinsdale",1.04738775155282,0.0515581784518631,3.73407826046987,8
"Holbrook",1.38436127400656,0.0881453571027312,4.30981608128871,8
"Holden",0.551334005609937,0.040365444999749,1.78393070426034,8
"Holland",0.923643763530767,0.0605311565733409,3.16891832933952,8
"Holliston",0.608422725379473,0.0505865866764855,1.91669282713631,8
"Holyoke",3.62596898239162,1.43092369702721,6.64631422663537,8
"Hopedale",0.928499161432268,0.0556841489613766,3.17680121747457,8
"Hopkinton",0.738476566974031,0.0537669319563646,2.40713103474935,8
"Hubbardston",0.775533065795893,0.0541480801825423,2.64812365716192,8
"Hudson",0.801721932848521,0.052024923219999,2.51609990435589,8
"Hull",1.18039675414741,0.0632621596481912,4.15129372716936,8
"Huntington",1.00960631136224,0.0514591808066633,3.8230313958677,8
"Ipswich",0.749756080038813,0.0458824259688451,2.5162549912586,8
"Kingston",0.894099844761701,0.064933767884629,2.82261659527808,8
"Lakeville",0.850204342063368,0.0555875271209777,2.77084547689361,8
"Lancaster",0.755162028907663,0.0502734389622919,2.66756373213391,8
"Lanesborough",0.919328006379574,0.061727431850642,3.07803795678264,8
"Lawrence",7.73525406259672,5.1581995908814,11.0030376915908,8
"Lee",0.856595360453537,0.0489907493867443,2.95538485764214,8
"Leicester",1.11206259614785,0.0654681334358725,3.84970700997433,8
"Lenox",1.04980033543619,0.0582791417024783,3.53463305764084,8
"Leominster",3.81230350968535,1.48206530112324,6.96158145027906,8
"Leverett",1.30946853171332,0.0669276125013896,4.42287061309132,8
"Lexington",0.586500286093729,0.0395619487908237,1.85910632535055,8
"Lincoln",0.867546444901389,0.0555582881883779,3.04377103419406,8
"Littleton",0.723387116866381,0.0430711449749948,2.50499510868197,8
"Longmeadow",0.735300445656332,0.0468979780513645,2.29721982392644,8
"Lowell",3.23648262136591,1.78577674618228,5.0717791632742,8
"Ludlow",0.817379968084946,0.0593356910416767,2.74341260484594,8
"Lunenburg",0.68196613097112,0.0392715718488907,2.38289748317315,8
"Lynn",11.7638344791299,8.42977593265304,15.9604510672866,8
"Lynnfield",0.751524093810162,0.0511603174909998,2.510896493832,8
"Malden",1.30831147668244,0.257851653175626,2.84100729630556,8
"Manchester",1.00927353322118,0.0529694973756296,3.70912397485002,8
"Mansfield",0.68165111505955,0.0577622385841569,2.13046195976951,8
"Marblehead",0.859241864459492,0.0551975196066043,2.83948296140795,8
"Marion",0.971852722910463,0.0539180267137436,3.32946303397682,8
"Marlborough",0.875782556266481,0.0726788449465937,2.46401161525929,8
"Marshfield",1.54024969601057,0.1108981104996,4.5841920550165,8
"Mashpee",0.669119960056063,0.0460125017899461,2.25179391064515,8
"Mattapoisett",0.961105931734154,0.0634201880527809,3.20909454339648,8
"Maynard",0.693421851328125,0.0493398310111447,2.26555400888774,8
"Medfield",0.791400339612464,0.0479742715399535,2.62047570934971,8
"Medford",1.40357515002355,0.225980606505087,3.22207241444999,8
"Medway",0.621232474615521,0.0485403548361397,1.99795097745146,8
"Melrose",1.33473762075579,0.135349980892042,3.36456519983273,8
"Mendon",0.90107808864873,0.0514678948988144,3.19860591964617,8
"Merrimac",0.867619102464008,0.052860024057604,2.93579016069844,8
"Methuen",3.17925545492202,1.21891671883036,5.97299881457873,8
"Middleborough",0.451083484069925,0.0443122706493046,1.29614823356691,8
"Middlefield",1.27980749632697,0.0612262672196595,4.45428911695371,8
"Middleton",2.29692616615575,0.122958432363037,7.51261207465132,8
"Milford",7.70257120922891,4.25031657494457,12.355503567298,8
"Millbury",2.6638351102672,0.191431558924718,7.28413246126935,8
"Millis",0.769642767091102,0.0561025755673883,2.48848586820253,8
"Millville",0.968033991003451,0.0578142053802017,3.31477573019181,8
"Milton",0.452257910178644,0.0400547853616926,1.35732077894013,8
"Monroe",1.28449471330273,0.0517941425188975,4.77096223427313,8
"Monson",2.28017215927011,0.131791511285483,7.40691053429123,8
"Montague",1.20656072870443,0.0644808385409434,4.21399828068735,8
"Monterey",1.21032812114166,0.0649383912445919,4.36635971447026,8
"Nahant",1.04912939013491,0.0570676219887728,3.97087204044561,8
"Nantucket",2.52370168876522,0.234232213145255,6.41017475091776,8
"Natick",0.480312171066175,0.0439003115922181,1.51765876126215,8
"Needham",0.654331806760596,0.0591945579393323,1.9653202318122,8
"New Bedford",4.14485541238485,2.44450276235678,6.55219448508502,8
"New Braintree",1.55683645120511,0.0672229751230498,6.03879012410868,8
"New Marlborough",1.20248386485494,0.0527173854611988,4.30515557445169,8
"New Salem",1.22368106939588,0.0574112943074457,4.42073461482189,8
"Newbury",0.89753565388824,0.0489310548792495,3.15355318058229,8
"Newburyport",0.959520035221093,0.0583994222783864,2.93992602018436,8
"Newton",0.564679954841899,0.0580959019433221,1.54174447748426,8
"Norfolk",0.739082102145626,0.0491011002948287,2.44391202459346,8
"North Adams",0.910854956363358,0.0618709384669101,3.0263468416679,8
"North Andover",0.586318327377944,0.0482842979778926,1.82804189617201,8
"North Attleborough",0.592865997612873,0.0486971482191414,1.85202240775309,8
"North Brookfield",0.849794752912717,0.0484495165704167,2.91626199942553,8
"North Reading",0.571596938035988,0.048127113982659,1.82762688632958,8
"Northampton",0.717712372410365,0.051690762619879,2.30439743340654,8
"Northborough",1.9191948369125,0.103381445225647,6.09695040306819,8
"Northbridge",0.929280432185718,0.0565119858036822,2.96972362835249,8
"Northfield",1.01604784573174,0.0585448137555025,3.66842095399797,8
"Norton",0.618772474809774,0.0447315105701556,2.02922847186902,8
"Norwell",0.692740336528131,0.050085994278346,2.39793372685018,8
"Norwood",0.756151990343813,0.0587956872736946,2.26491375357268,8
"Oak Bluffs",1.08453066409698,0.0584473406426052,4.10651740863789,8
"Oakham",1.17113033511191,0.0657009899714156,4.11018501211235,8
"Orange",0.733682233924084,0.0487537663476084,2.5078094751675,8
"Orleans",1.04413015582308,0.0487981088520174,3.69646883305691,8
"Otis",1.08496341143268,0.051069166623448,3.94634796941901,8
"Oxford",1.0532139979985,0.0555055991856769,3.55351063729091,8
"Palmer",0.813002147761193,0.0539391963485798,2.68223037366442,8
"Paxton",0.987910110018782,0.0571207941359307,3.34080460859627,8
"Peabody",0.469247716659393,0.0399591049820627,1.3664813264463,8
"Pembroke",0.747884245217761,0.0475348459993437,2.40643748268301,8
"Pepperell",0.769043694100442,0.0506131780772008,2.67938979688725,8
"Petersham",1.16651610251013,0.0543083432241592,4.33726125438574,8
"Pittsfield",0.451973513803341,0.037453667628358,1.365046936153,8
"Plainfield",1.30551544899767,0.058074351835658,5.02753955828627,8
"Plainville",0.708720666537097,0.0535883340951858,2.32075363317052,8
"Plymouth",0.449337713945162,0.0436925438839498,1.27221544016043,8
"Plympton",1.85736002286677,0.0771927807011202,6.67024355371291,8
"Princeton",1.00661783679141,0.057972456657535,3.70080434601407,8
"Provincetown",1.12684704955551,0.0558919812249971,3.95565286556595,8
"Quincy",1.88810764278441,0.738880441525857,3.45506717275128,8
"Randolph",5.17546225737118,2.24450609496827,9.14688980037932,8
"Raynham",0.621894426758843,0.0425799810600996,1.96144555869346,8
"Reading",0.568207500803351,0.0503695983702473,1.73127599153015,8
"Rehoboth",0.869150794884504,0.0514911315180428,2.87045840030233,8
"Revere",3.38258748731149,1.55967553724522,5.87965098063732,8
"Richmond",1.2588342383482,0.0634324622043816,4.73769741139745,8
"Rochester",0.933023234261309,0.0544149183769017,3.14833569493171,8
"Rockland",0.691389535292931,0.0564554365544705,2.22318531388275,8
"Rockport",0.88422162277269,0.0522086679525805,3.13594381071771,8
"Rowe",1.29955872296007,0.0655802623552824,4.60182718331227,8
"Rowley",0.926698802113016,0.0571027811126299,3.18828094204884,8
"Royalston",2.4483452862834,0.0866907445556463,8.75871846491065,8
"Russell",2.1342993406178,0.0903722561950771,7.89389804985997,8
"Rutland",0.745109524245002,0.0553626304381996,2.58487112859141,8
"Salem",0.609094548136333,0.0564079858553313,1.6863654497746,8
"Salisbury",1.20396690427304,0.0701600527933691,3.99659790892311,8
"Sandisfield",1.29340198881635,0.0520403934367576,4.91435865295457,8
"Sandwich",0.612125368160841,0.0476146806727736,1.98411791991373,8
"Saugus",0.565302772241873,0.0489911733261636,1.72842797329723,8
"Savoy",1.30091601317834,0.0610639851150561,4.92909982101439,8
"Scituate",0.758921707764853,0.0564535528373972,2.53231341666143,8
"Seekonk",0.898549806504371,0.0540616660827971,3.19506628415021,8
"Sharon",0.627792612612519,0.0459504184453939,2.0699062962227,8
"Sheffield",1.73005666953857,0.0774153740522177,6.03144411702939,8
"Shelburne",1.99414154329736,0.0887640280788776,7.12140515124413,8
"Sherborn",0.943088950244683,0.0568686499881686,3.22474411143228,8
"Shirley",0.806167600866197,0.0477260549342518,2.78590023605998,8
"Shrewsbury",1.7738706617472,0.146744506953277,4.65272102043932,8
"Shutesbury",1.17015099551444,0.0600786220554925,4.3600411397206,8
"Somerset",1.128298569736,0.0651647827576636,3.80200470451129,8
"Somerville",1.3845164831633,0.287031316401546,2.80401867974003,8
"South Hadley",1.01719146421534,0.0624202621272057,3.46117833278512,8
"Southampton",0.908970312254122,0.0441448751287587,3.08875254916094,8
"Southborough",0.722237337253585,0.0549114354787594,2.35062781956848,8
"Southbridge",0.442301655933328,0.0468365185523306,1.31605779009673,8
"Southwick",1.20063375971283,0.066710953528774,4.06811144543772,8
"Spencer",0.922561780798517,0.0568610561172007,3.19865367649531,8
"Springfield",4.90451322448483,3.27697280648888,7.14625201477914,8
"Sterling",0.819178270362793,0.0481581631969022,2.89894671799924,8
"Stockbridge",2.92211552366417,0.103462292399646,11.4709289412015,8
"Stoneham",0.661503514911784,0.0557809230203247,2.09376630363732,8
"Stoughton",1.85587190942192,0.20541367572884,4.67936346654917,8
"Stow",0.871366077877197,0.0439329661838387,3.05804016385428,8
"Sturbridge",1.00294054346206,0.0626331841797766,3.51660369086874,8
"Sudbury",0.993212098652342,0.0710999609780531,3.14910896896127,8
"Sunderland",0.855256936971327,0.0531624792118683,2.90084892603525,8
"Sutton",0.787455416292228,0.0429186054305731,2.66442653172947,8
"Swampscott",0.584343592639877,0.0434516409270704,1.84167467847468,8
"Swansea",1.83903211412049,0.0952943832434496,6.01095810347058,8
"Taunton",1.32457467278139,0.133264876745925,3.26254067655014,8
"Templeton",1.25017028070538,0.08067174915424,4.06008523215957,8
"Tewksbury",0.581228137311687,0.0503666584473226,1.79854145902849,8
"Tisbury",1.22751046190067,0.0690383951150033,4.08201975253933,8
"Topsfield",0.797652633881846,0.0512258858314454,2.72147979013495,8
"Townsend",0.681614270138882,0.0502529626346113,2.26385334283837,8
"Truro",1.11226814079941,0.0516882896571747,4.04377901541053,8
"Tyngsborough",0.695964750547996,0.0489087135413023,2.16816529198598,8
"Tyringham",1.29968549551324,0.0572440067107581,4.56114769646556,8
"Upton",1.18192423936857,0.0750734319315299,3.96717244920631,8
"Uxbridge",0.573915838456271,0.0441016860347306,1.79361266720866,8
"Wakefield",0.41318166800499,0.0398753037657412,1.21379902424755,8
"Wales",1.01697270976302,0.0618902095816355,3.58292702746374,8
"Walpole",0.688562498061453,0.0481426286422206,2.14473274181657,8
"Waltham",5.50386819193977,3.05762040976173,8.67034152295659,8
"Ware",0.663355221688015,0.0492779834301765,2.02617231686846,8
"Wareham",0.50637785004262,0.0450869513756899,1.63679420917831,8
"Warren",0.941955571498179,0.0527511539684837,3.58316331901425,8
"Warwick",1.20561375228113,0.0555957793554289,4.82554599589504,8
"Watertown",0.812663990178863,0.0718885063985398,2.2802629321682,8
"Wayland",1.08185841157325,0.0716149453852266,3.44143490787697,8
"Webster",0.637093657843414,0.0542510790801873,1.84699578644092,8
"Wellesley",0.69684875506346,0.0617634534688386,2.24645498044477,8
"Wellfleet",1.07923535962829,0.0573828988227026,3.90417830717499,8
"Wendell",1.21561941097737,0.0579731212465775,4.11301648390513,8
"Wenham",0.968224710670264,0.0427842783551375,3.54288273304539,8
"West Boylston",0.796401508221303,0.0555185719026159,2.7564783716136,8
"West Bridgewater",0.794600039501886,0.0571612755787952,2.65180142077855,8
"West Brookfield",0.861277019115972,0.0535446504510263,2.97626008293643,8
"West Newbury",0.940346205153288,0.0557533070003888,3.24869073198396,8
"West Springfield",0.813177414984121,0.0703875282867743,2.41150154281075,8
"West Stockbridge",1.16299023988754,0.060791373585885,4.14924823335759,8
"West Tisbury",1.08224997745847,0.0590646117730787,3.79445658289337,8
"Westborough",3.22043213590872,0.329861171794107,7.93473574356774,8
"Westfield",1.05859605570627,0.104704144924329,2.89879920390607,8
"Westford",0.82281036595341,0.0528150098751929,2.66948278752661,8
"Westminster",0.791206886682634,0.052566966545495,2.62241099205562,8
"Weston",0.79043854837753,0.0467633898887265,2.80436679467555,8
"Westport",7.07927641097747,1.73470151129496,15.0816992113327,8
"Westwood",0.747907705581594,0.045736066865031,2.6170405562411,8
"Weymouth",0.834760615799908,0.0863431982243436,2.16372647308531,8
"Whately",1.15530444615101,0.054312318218731,4.17484667463305,8
"Whitman",0.655430838477514,0.0490220058190269,2.14430496688839,8
"Wilbraham",0.60255180392837,0.0460480313352771,1.92314324868239,8
"Williamsburg",1.00991439261635,0.0584483693140737,3.76865183491929,8
"Williamstown",1.01463859667533,0.0601976147222131,3.5933846824849,8
"Wilmington",0.932699738836771,0.0703484165365443,2.79734866376919,8
"Winchendon",0.661281378770141,0.0426672428339632,2.24262902558107,8
"Winchester",0.792735004671608,0.0558038087716614,2.61710797310801,8
"Windsor",1.29324974606023,0.0544333840822583,4.85434312863237,8
"Winthrop",0.506894185824718,0.0389190769702259,1.5956796030394,8
"Woburn",0.530629155501061,0.0528025671982078,1.54469656597318,8
"Worcester",3.73324389367673,2.38246059306408,5.6437302637262,8
"Worthington",1.25020364790586,0.0588976935109125,4.62813065882119,8
"Wrentham",0.713872716147633,0.0510270199830831,2.49081257317719,8
"Yarmouth",0.689081260569401,0.0535301565322984,2.18227639191171,8
"Abington",0.790778583644829,0.0582018939675369,2.4950529211803,9
"Acton",0.941985886831561,0.0707991885566113,3.16594041249376,9
"Acushnet",0.783887135944245,0.0535726210203079,2.67453897871499,9
"Adams",0.843648225702302,0.0595040759117855,2.84950286983051,9
"Agawam",1.69889519579768,0.181108034775745,4.46188820628614,9
"Amesbury",0.870691787770937,0.0599962761693714,2.87496558574796,9
"Amherst",2.10151039157946,0.116434603054251,6.46984651303559,9
"Andover",1.31493592867834,0.116570021769177,3.54013019462049,9
"Arlington",0.657868053065803,0.0604785990621615,1.97718545205938,9
"Ashburnham",0.972976507100609,0.0512982316532827,3.37255418867667,9
"Ashby",1.26479692272397,0.0620793060319356,4.65153987845498,9
"Ashfield",1.26638756717988,0.0638831373012897,4.66223791932669,9
"Ashland",0.594126769063712,0.049879320885304,1.83520985195822,9
"Athol",0.678127189842606,0.0511009518538921,2.28099625451686,9
"Attleboro",1.770329601531,0.236824076278446,4.34259621355402,9
"Auburn",1.93601914867103,0.128076132551416,5.98517957079043,9
"Avon",1.00481394879335,0.0635737106137577,3.58661901763764,9
"Ayer",0.934258381147394,0.0581229476339483,3.49434065682865,9
"Barnstable",0.981287879013584,0.0955809041301901,2.67789767316705,9
"Barre",0.897209720706296,0.049630829647398,2.97281759039309,9
"Becket",1.15953629526093,0.0638314207899026,3.97368166461742,9
"Bedford",1.16250682721726,0.0688712681254215,3.91363005468341,9
"Belchertown",1.99197122863923,0.133363555987199,6.29415952588293,9
"Bellingham",0.631119985206512,0.0430747163300711,2.03680941396411,9
"Belmont",0.726646601926187,0.0542266717772466,2.25489735326799,9
"Berkley",1.68856746416739,0.0918325882105583,6.06671022695921,9
"Berlin",1.43854770965849,0.0689242683797152,5.56089194662599,9
"Bernardston",1.25279943359702,0.0564095665211405,4.72288528258037,9
"Beverly",1.76213066718276,0.256387457731256,4.37956907635536,9
"Billerica",2.62571519725934,0.530772711633561,5.75461722437994,9
"Blackstone",0.74963925032228,0.0545856993948961,2.41285731542739,9
"Blandford",1.26517813353746,0.0599889718932693,4.67646144456778,9
"Bolton",1.00212375546598,0.0600302501560361,3.55219344852782,9
"Boston",3.82643216741916,2.74348696081176,5.2848266276265,9
"Bourne",0.972840253678122,0.056496285950819,3.15802544707994,9
"Boxborough",0.918033623486699,0.0576379730910543,3.19427399564881,9
"Boxford",1.29543177693733,0.0802279455027757,4.25794900293061,9
"Boylston",1.61437762931887,0.0872680543943314,5.77894854923931,9
"Braintree",1.3843418166443,0.108812218808186,3.86550042961525,9
"Brewster",1.10956636987794,0.055125994353054,4.06623301635837,9
"Bridgewater",0.682698109286877,0.0500409637482248,2.11620741850554,9
"Brimfield",1.10346805200953,0.0596888142054525,3.87675318727698,9
"Brockton",8.18144814626236,5.42605591347086,11.7586496285006,9
"Brookfield",1.13431776570448,0.0576445439767852,4.18722687545183,9
"Brookline",0.432147055832534,0.0411612832964274,1.28091754875931,9
"Burlington",0.859851250729425,0.0691546319890688,2.67896170242581,9
"Cambridge",0.970406385487593,0.133558436503627,2.33860784853382,9
"Canton",0.590590378727685,0.0517645368038959,1.84383520707575,9
"Carlisle",1.02554942590704,0.0627359806565051,3.37078375566992,9
"Carver",1.33129157643976,0.0764133467715634,4.48993444268368,9
"Charlemont",1.40749023422348,0.0585535359436245,5.00566443803944,9
"Charlton",1.17290363309446,0.0743043868612124,3.90653606435773,9
"Chatham",1.99753926487912,0.106942228267685,6.57822803859346,9
"Chelmsford",0.711536951816655,0.0704549778089384,2.0709171495539,9
"Chelsea",13.9032111114802,9.70426628741771,18.9421394355287,9
"Cheshire",1.09760904069381,0.0650017802510312,3.91129127567718,9
"Chester",1.26505506963126,0.055360830824586,4.55308926756595,9
"Chesterfield",1.30536412498633,0.061988593981616,4.44557609066332,9
"Chicopee",1.00706489125052,0.0886958612727687,2.89682334502797,9
"Chilmark",1.19964975098486,0.0681648401537922,4.41896903826231,9
"Clinton",1.22905484061539,0.0812192457454198,3.72421453222124,9
"Cohasset",1.47090932411546,0.072990952645721,4.94783914497774,9
"Colrain",1.234445321307,0.067744903239338,4.33931607718055,9
"Concord",0.766249728441716,0.0507278029349987,2.60704123503644,9
"Conway",1.38173300086847,0.0695198608431565,5.4502580133188,9
"Cummington",1.34012667917078,0.0673321587939151,4.59544819748252,9
"Dalton",0.976187260257803,0.0606576965357191,3.36636782941687,9
"Danvers",0.679349517715372,0.0554946178442767,2.11811263955324,9
"Dartmouth",0.565693566698078,0.0455734147042269,1.69921326689258,9
"Dedham",0.721937331858883,0.0700824477760994,2.05685133741347,9
"Deerfield",1.054904064113,0.0668996075886939,3.76221709883344,9
"Dennis",1.13215999349972,0.0733311584708866,3.83529993566143,9
"Dighton",1.65035146308086,0.0882915054389261,5.70094228063203,9
"Douglas",1.30185046932806,0.0657240523097852,4.31932050321622,9
"Dover",1.01796069434266,0.0591325165204505,3.40591691081264,9
"Dracut",0.603115976927995,0.0479790781841148,1.84977452906757,9
"Dudley",0.825205652447818,0.062180701097072,2.70714614824571,9
"Dunstable",1.28329130600608,0.060037853364093,4.87239261723423,9
"Duxbury",0.748506217836798,0.0555107840178116,2.43974445901027,9
"East Bridgewater",0.743180978487786,0.0592576281955349,2.47682556837007,9
"East Brookfield",1.20236799974638,0.0633414217301896,4.23721522512452,9
"East Longmeadow",0.666256154089348,0.0526412969904289,2.11781009174152,9
"Eastham",1.18707300193098,0.0611669477506204,4.31929957775982,9
"Easthampton",1.1170216353935,0.0645750097331541,3.56566027137172,9
"Easton",0.841089737477157,0.0611898911200628,2.74902477852439,9
"Edgartown",1.87862317411109,0.0895359819159586,6.47054998735381,9
"Egremont",1.44874366058894,0.0605924021638063,5.0703612506898,9
"Erving",1.36080907260475,0.0718709067365756,5.20781708203791,9
"Essex",1.03600599997885,0.0712895272318743,3.50084790358464,9
"Everett",6.21711234111803,3.23408266832,9.97985823431124,9
"Fairhaven",1.91683918734441,0.109566801436483,5.80679542731846,9
"Fall River",1.19857767841315,0.283767718840978,2.46119311328594,9
"Falmouth",0.853226183524705,0.0705324410030483,2.57327309771283,9
"Fitchburg",2.16001780265922,0.485149877966857,4.51094873918673,9
"Florida",1.33786438287184,0.0653660470042891,5.04386997561961,9
"Foxborough",0.613254213612633,0.0506026956981589,1.98691807196394,9
"Framingham",3.49367591798941,1.75530238273921,5.91460634662152,9
"Franklin",0.983332491468401,0.0778423303126985,2.97692379034923,9
"Freetown",0.815249166215366,0.0485629171723549,2.91629343259406,9
"Gardner",0.710793950860838,0.0527327374658868,2.23548409035619,9
"Georgetown",0.925689692041281,0.066402614151016,3.16836249779446,9
"Gill",1.22015878568633,0.0617747600352643,4.73063082980814,9
"Gloucester",0.509074350471505,0.0406911310798452,1.6091363551504,9
"Goshen",1.27275662936796,0.0651867861593037,4.84351460342628,9
"Grafton",0.975300735778,0.0780116458812818,3.09252272210158,9
"Granby",3.28286196937398,0.155219485733286,10.4270887143014,9
"Granville",1.20079198350777,0.0623194813870834,4.58306441900369,9
"Great Barrington",1.30439897132036,0.0640390597904823,5.00787631433328,9
"Greenfield",0.636817863427888,0.0468100827927544,2.02459565410237,9
"Groton",0.775169866284004,0.0582089241870296,2.53701965754161,9
"Groveland",0.994289855991529,0.0538964759417186,3.42338245031606,9
"Hadley",1.00322476622662,0.0638812960270172,3.4260173947876,9
"Halifax",0.867468501265187,0.0537471769281885,3.05815618157897,9
"Hamilton",0.907699265266811,0.0598176606001299,2.98631647016527,9
"Hampden",1.04759332980682,0.0598370754712175,3.64847145750972,9
"Hanover",0.736251994466059,0.0511628450583917,2.39515900510913,9
"Hanson",2.68342297725588,0.147764242678704,8.67935751644298,9
"Hardwick",1.28164791476687,0.0578620185389109,4.34826127511351,9
"Harvard",0.923494948470407,0.0557007361826269,3.18503504082984,9
"Harwich",1.30495553931299,0.0625576584246248,4.72084641908251,9
"Hatfield",1.2483630621441,0.0605659484132668,4.57218795878225,9
"Haverhill",1.26767964410801,0.137598304708371,3.04263161647824,9
"Heath",1.50519603124615,0.068769563306083,5.31190795019311,9
"Hingham",1.27885145052971,0.0935703058346839,3.85192780119697,9
"Hinsdale",1.16435597043907,0.0580711586898662,4.18400304543902,9
"Holbrook",1.52977020480209,0.100088701786937,4.81479342450674,9
"Holden",0.614256814800834,0.044634025970075,1.97084128734769,9
"Holland",1.02995186968445,0.0658928101132544,3.45090845994319,9
"Holliston",0.678711591097796,0.0552112937860476,2.13906566432737,9
"Holyoke",4.00995310940603,1.61941416419214,7.4353979362512,9
"Hopedale",1.03208577751515,0.0645624396002203,3.56047164784848,9
"Hopkinton",0.822193705083929,0.0591928019152244,2.6349725472878,9
"Hubbardston",0.863234216249396,0.061174201140666,2.98693502969721,9
"Hudson",0.892881668133169,0.0574616819159186,2.83647383989547,9
"Hull",1.30439977079731,0.0727899978274238,4.54454932820677,9
"Huntington",1.13022103752914,0.0561985839463597,4.27250788506857,9
"Ipswich",0.837023441863356,0.0513727401544125,2.79505944170354,9
"Kingston",0.991714953423772,0.071734357404673,3.14511559085656,9
"Lakeville",0.941746835075783,0.0623957927091073,3.04970588471303,9
"Lancaster",0.844554768375696,0.0539551372494681,2.90149435311639,9
"Lanesborough",1.01751732392539,0.0695440175492312,3.45265224329357,9
"Lawrence",8.52938339145902,5.82759204275907,12.0626244508409,9
"Lee",0.949958756888918,0.0559703072107097,3.22792438251357,9
"Leicester",1.23256152412427,0.0742993251093656,4.31527661170475,9
"Lenox",1.15877568914294,0.0651163773367217,4.16949625115715,9
"Leominster",4.21825916643737,1.66617967461861,7.72779912016327,9
"Leverett",1.45134172950054,0.0727529278514555,5.06389949199496,9
"Lexington",0.653348784148862,0.0422928074588785,2.06103080690171,9
"Lincoln",0.959911011678547,0.0602983715013007,3.25717154916859,9
"Littleton",0.804188992349916,0.0465298513521517,2.78361456118649,9
"Longmeadow",0.821244925141261,0.0519457509457725,2.57535121414115,9
"Lowell",3.59270404117933,2.04833104805703,5.62502308983923,9
"Ludlow",0.910362633993538,0.0665288031542293,2.92088766146139,9
"Lunenburg",0.758887059138069,0.0454138499424758,2.69293950408599,9
"Lynn",12.901331138554,9.27043468122362,17.2420028725781,9
"Lynnfield",0.829289600674509,0.05752878680152,2.88751769363221,9
